Albrecht Präzision GmbH & Co. KG	Albrecht Präzision GmbH & Co. KG	Antoniusstr. 25	Moritz Kächele	Uwe Rolf
Willi Braun Inh. Gert Braun	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Höpfl + Harfmann GbR	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Rudolf Manz GmbH & Co. KG Edelstahlprodukte, Lasertechnik	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Luz Metallverarbeitung Inh. Heike Wörner	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Martin Flad Schlosserei	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Metallbau Herbert Hauser	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Freyer GmbH & Co. KG Maschinen- und Werkzeugbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Fürst Metallbau	Fürst Metallbau - Anlagenbau e. K., Inh. Gökhan Yigit	Schmiedestr. 7	Gökhan Yigit	<Not Found>
A. Maier GmbH & Co. KG Schlosserei Zaunbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Roming Werkzeugbau GmbH Karl Roming	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosserei Ralf Aigeldinger	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosserei-Metallbau Johannes Muschal	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Fritz Öhler Präzisionsfertigung	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Kimmich Schmiede - Metallbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Stern & Schweikert Metallbautechnik GmbH	<Not Found>	<Not Found>	<Not Found>	<Not Found>
HiCo Hartmann Co. KG ZentrierSpannSysteme	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosserei Manfred King	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Metallbau Sekinger Dieter Sekinger	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Hezel Präzisionsdrehteile GmbH Inh. Jürgen Hezel	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Rheinauer GmbH Motoren- und Maschinenbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Ralf Haug Metallbau - Schlosserei	<Not Found>	<Not Found>	<Not Found>	<Not Found>
MR Michael Ruf Schlosserei + Metallbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosserei Waldner Inh. Johannes Waldner e. K.	Schlosserei Waldner, Inh. Johannes Waldner e. K.	Rebenweg 6	Irmgard Waldner	Bernhard Waldner
Schlosserei & Metallbau Hubert Drazek	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Bernd Geiges Schlosserei	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Lemminger Schlosserei  Metallgestaltung e.K.	Lemminger Schlosserei Metallgestaltung e.K.	Adolf-Ruth-Str. 4	Andreas Lemminger	<Not Found>
Bühler-Treppen	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Metallbau Schweizer Inh. Stefan Schneider e.K.	Metallbau Schweizer Inh. Stefan Schneider e.K.	Eschbachstr. 7	Stefan Karl Schneider	<Not Found>
Jugendwerk Christophorus	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Albert Bockstahler jun. Sicherheitstechnik & Schlüsseldienst	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Metallbau Peter Zahn	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Thomas Fischer Schlosserei - Metallbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Mattmüller Metallbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Gross & Warthmann Schlosserei - Metallbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Metallbau Walter Balo	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Metallbau Michael Brenn	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Ambs Metallbau GmbH	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Reissbrett Design u. Metallarbeiten Sven Steinke	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Metallbau Bernhard Wehrle	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Walter Zimmermann Schlosserei	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Ralf Schüler Metallbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Metallbau Zeh Jochen Zeh	<Not Found>	<Not Found>	<Not Found>	<Not Found>
BENZ Metallbau Schlosserei Landtechnik Fahrzeugbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Meinrad Wehrle GdbR	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Meishammer Baumontagen Armin Meishammer	<Not Found>	<Not Found>	<Not Found>	<Not Found>
RMM Reisacher Maschinenbau-Metalltechnik Inh. Thomas Reisacher	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosserei Boris Steinmitz	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Spindler Neuenburg Inh. Klemens Worszeck	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Peter Brandmeier Metallbau + Schlosserei	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Karlfrieder Weber Schmiede	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Kienzler Metalltechnik GmbH	Kienzler Metalltechnik GmbH	Römerstr. 2	Hans Kienzler	<Not Found>
Schlosserei & Metallbau Rainer Hänsler	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Metallbau Stockbauer	<Not Found>	<Not Found>	<Not Found>	<Not Found>
E + E Längin Schmiede Schlosserei	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Moll Stahl- und Metallbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
GINZ Schlosserei und Metallbau Inh.: Robert Ginz	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosserei + Rolladenbau Kranzer & Pretti GmbH	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Burkard + Brunner GmbH Metall- u. Maschinenbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Ferrotec Schlosserei + Stahlbau Meisterbetrieb	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Pokarn GmbH Maschinen- und Fahrzeugbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Bauschlosserei Scheffelt u. Schlageter GbR	<Not Found>	<Not Found>	<Not Found>	<Not Found>
QTC Körner GmbH Stanz- und Spritzgießtechnologie	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Neumann Metallbau e.K. Inh. Harald Späth	<Not Found>	<Not Found>	<Not Found>	<Not Found>
ASI Andy Schöpflin Industriemechanik	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Glaser Maschinenbau-Mechanik e.K.	Glaser Maschinenbau-Mechanik e. K.	Austr. 28	Hubert Glaser	<Not Found>
Metall- und Apparatebau Ernst Schilling	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Werkzeug- und Formenbau Willy Sutter GmbH	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Jürgen Medam GmbH Maschinenbau & Industriereparaturen	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Glatt GmbH Process Technology	<Not Found>	<Not Found>	<Not Found>	<Not Found>
PIRAM Stahl- u. Metallbau GmbH	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Helmut Birras Maschinenbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Metallbau Günter Steinegger	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Mike Matt Schlosserarbeiten	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Maschinen- und Rolladenbau Siegfried Grether	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Kownatzki Premium Gears GmbH	KOWNATZKI Premium Gears GmbH	Weckstr. 19	Dörte Kownatzki	<Not Found>
Michael Zimmermann Schlosserei-Metallbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Sven Wagner Werkzeugbau und CNC - Fertigung	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Mech. Werkstätte Johannes Gehri	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Metallbau Maier	Maier Metallbau GmbH	Argelsrieder Feld 16	Fabian Kunte	Raimund Keil
Peter Pfefferle Mechanische Werkstätte	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosserei Gamp Josef Gamp	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Metallbau Fricker	Ricker Metallbau GmbH & Co. KG	Dieselstr. 17	Jutta Scherer	<Not Found>
WFG Fräßle Maschinenservice Ltd.	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Metallbau Hubert Ücker	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Metalltechnik Huber Daniel Huber	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosserei Werner Tröndle	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Alexander Weiß Metallbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Maschinenbau Umwelttechnik Karl Kraus	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Metallbau Kech	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Litschmann Stahlbau GmbH	Lühmann Stahlbau GmbH & Co. KG	Müllerstr. 17	Stefan Spark	Hartwig Lühmann
Harald Blattert Schmiedebetrieb u. Handel	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Zaunteam Granacher Lars Granacher	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Designschmiede Martin Barth	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Metallgestalter Stephan Wehrle	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Andreas Boll Metallbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Metallbau Preiser GdbR	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosserei Alois Meusburger	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Metallbau Rudigier GmbH & Co. KG	Metallbau Rudigier GmbH & Co. KG	Burgweg 7	Nico Rudigier	Egon Josef Rudigier
Fahrzeughaus Udo Burger e. K.	Fahrzeughaus Udo Burger e.K.	Wutachstr. 21	Udo Burger	<Not Found>
Metallbau Burkard  Rolf Burkard	Rolf Burkard Metallbau Schlosserei Kunstschmiede e.K.	An der Weilergasse 3	Rolf Burkard	<Not Found>
Kunst- und Bauschlosserei Meinrad Kirner	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schwarzwälder Kunstschmiede	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Harald Neumaier Schmiedemeister	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Dietrich Stahl- u. Metallbau GmbH	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Kunstschmiede und Bauschlosserei Otto	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosserei Robert Bauer	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Kälte- & Klimatechnik M & S GmbH	Kälte- & Klimatechnik M + S GmbH	Ernst-Zimmermann-Str. 12	Alexander Meik	Leo Sauheitl
Maschinenbauermeister Herbert Thomas Hänsler	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Dorn Spritzguss GmbH	Dorn Spritzguss GmbH	Bleichnauerstr. 14	Carmen Regina Anna Dorn	<Not Found>
Werkzeugbau Albert Rothfuß	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Drahtverarbeitung Maik Belles	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Andreas Hafen Kunstschmiede Metallgestaltung	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosserei Peter Stroppel	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Michael Göpper Sanitär - Heizung - Bauschlosserei	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Metallbau Markus Schmid	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosserei Sauter Inh. F. Sauter	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Volk Sicherheitstechnik Karl-Heinz Volk	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Johannes Eichler Kunstschmiede und Metallgestaltung	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Berufsbildungszentrum Stiftung Liebenau Abt. Schlosser	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Karl H. Arnold Maschinenfabrik  GmbH & Co. KG	Karl H. Arnold Maschinenfabrik GmbH & Co. KG	Gottlieb-Daimler-Str. 29	Ulrike Karoline Eberle	<Not Found>
Hans Wanner GmbH Maschinen - Fahrzeugbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Teufel Metallbau KG	Teufel Metallbau KG	Kolpingstr. 1	Ekkehard Teufel	<Not Found>
Karl Schorrer GmbH Schlosserei	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Merkle Maschinenbau GmbH	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Johann Georg Weber Stahl- u. Metallbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Metall- und Maschinenbau Rudolf Port	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Ernst Netzer Kunstschmiede	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Riedinger Stahlbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Hermann Rommel	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Selbitschka & Schädler GmbhH & Co.KG	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosserei Martin Roth	<Not Found>	<Not Found>	<Not Found>	<Not Found>
AA Metallbau Andreas Altenried	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Epp GmbH Metallgestaltung und Metallverarbeitung	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Hans & Johannes Christian Grosselfinger GbR Schlosserei-Metallbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Metallbau Schorer	Schock Metall GmbH	Siemensstr. 1-3	Helmut Fuchs	Martin Schock
smb Schlosserei Manfred Bader GmbH	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Landmaschinen Franz Fürst	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosserei Hugo Fürst	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Horst Lebrecht Dipl.-Ing (FH) Präzisionswerkzeugbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Sauter Stahl und Metallbau GmbH	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosserei Rolf Kienzle jr.	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Werkzeug-u.Vorrichtungsb. Kurt Lang	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Maschinenbau Eugen Rost GmbH	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Metallbau Andreas Wolf	<Not Found>	<Not Found>	<Not Found>	<Not Found>
WILD ALUBAU Sandra Wild	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Maschinenbau Dieter Rauh	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Josef Gabler Nachf. Inh. Eberhard Zeller Draht- und Bauschlosserei	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Mast GmbH Metallbau Schosserei	<Not Found>	<Not Found>	<Not Found>	<Not Found>
GW Metallbau Gerhard Weber	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosserei Hubert Kohn	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schmiede Franz Maier	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Albert Deutsch Aufzugkonzepte	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Balkon-Geißler	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Manfred Martin GmbH Maschinenbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Bertsch GmbH Alexander Bertsch	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Blersch Stahl- und Metallbau Inh. Klaus Blersch	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Metallbau Gut Ottmar Gut	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schmiede Josef Behringer	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Fink & Pleil GbR	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Manz GmbH innovation in stahl	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Reinhard Herrmann Ihre Schlosserei	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Küchle GmbH Metallbau / Edelstahlverarbeitung	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Fürgut GmbH Vakuumpumpen/Kompressoren	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosserei Johannes Maucher	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Michael Steiner Fahrräder und Nähmaschinen	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Maschinenbau Hans Hartz	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Metallbau Klaus Hofele	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Alois Stehle GmbH Blechbearbeitung Apparatebau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Hornung e. K. Inh. Sebastian Dziadek	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Matthäus Schmid Bauunternehmen GmbH & Co. KG	Matthäus Schmid, Bauunternehmen GmbH u. Co. KG	Hornberg 8	Christoph Klug	<Not Found>
Schlosserei Schäfer Stefan Schäfer	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Metallbau Josef Kopf	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Kienle GmbH CNC Metallverarbeitung	<Not Found>	<Not Found>	<Not Found>	<Not Found>
AbisZ-Metallbau Joachim Parlow	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosserei Alfred Miller	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Willi Hagmann Balkonverkleidungen	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Metallbau - Hufbeschlag Andreas Fiesel	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schmiede Alfred Pfänder	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Maas Vorrichtungsbau Gerhard Maas	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Thomas Dreher Stahl- und Metallbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Werkzeug- u. Formenbau Steffen Golz	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Landmaschinen Herbert Müller	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Zaunteam Sigmaringen-Tuttlingen Christian Saller e. K.	Zaunteam Sigmaringen-Tuttlingen Christian Saller e.K.	Maienberg 2	Christian Saller	<Not Found>
Kunstschmiede Peter Klink	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Johann Weiss Pneumatik - Hydraulik - Maschinenbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schmiede August Restle	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Zentrofan-Mühlenbau UG haft.beschr.	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Feinmechanik-Maschinenbau Siegbert Jerg	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Metallbearbeitung Karl Schobloch GmbH	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Hasenfratz Schlosserei und Stahlbau Inh. Alexandra Jelitte-von Ow	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Metallbau Klaus Nipp	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosserei Johann Miller	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Ziegler GmbH Feinwerktechnik	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Metallbau Wolfgang Lehner	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Metallbau - Schlosserei Thomas Sauter e.K.	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosserei Winfried Kaupper	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Metallbau Mäck	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosserei Dieter Rudolf Gum	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Metallbau Otto Sautter	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Magg Metallbau Technology GmbH Inh. Kurt Rettich	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosserei Manfred Ehrmann	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Volker Großmann Metallbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosserei Wilhelm Krüger	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Lindenmann GmbH + Co. Präzisionsfertigung KG	Lindenmann GmbH + Co Präzisionsfertigung KG	Hülenweg 33	Konrad Seitz	<Not Found>
Knupfer Metallbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Wörz Metallbau u. Edelstahlverarbeitung	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Airking-Schmidt-Maschinenbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Kaupp Balkone Inh. Wolfgang Kaupp e. K.	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Bosch + Heck GmbH Präzisionsschleiferei	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Karl Schwenk GmbH & Co.KG Werkzeugbau	Karl Schwenk GmbH & Co. KG Werkzeugbau	Geislingerstr. 55	Cornelia Zeifang	Jürgen Riek
Schlosserei Hans Böhringer	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosserei Alfred Roscher	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Josef Birk Schlosserei und Maschinenbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Francesco Strazzeri Treppenbau-Metallbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Maschinenbau Ingo Haid	<Not Found>	<Not Found>	<Not Found>	<Not Found>
N-G Glass Systems Thomas Hintze	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Peter Prinzing GmbH Maschinenbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schmiede Georg Kaufmann	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Metallbau Harald Schmidt	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Alexander Ruhland Metallbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Manfred Bauer Metallbau und Schlosserei	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Horst Bittner Schlosserei	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Nonnenmacher GmbH Trapezblechtechnik	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Horst Mayer Metallbau	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Metallbau Häge	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Evangelische Jugendheime Metallwerkstatt	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Törke GmbH BIZERBA Bezirksvertretung	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Maschinenbau Werner Fetzer GmbH	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Die Schmiede Metallgestaltung & Bauschlosserei	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Bernd Birzele Schließ- und Sicherheitssysteme	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Joachim Bosch Bauschlosserei	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Dreherei Dieter Gröner	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosserei Eugen Seibold	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosserei u. Metallbau Gebr. Schiele GmbH	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Maschinenbau Walter Büchinger	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Scherer Metallbau und Schmiedekunst Helmut Scherer	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Metallbau-Tix Inh. Dieter Maier	<Not Found>	<Not Found>	<Not Found>	<Not Found>
holac Maschinenbau GmbH Inh. Achim Holz	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Hörger + Gäßler oHG Gelenkstative und Präzisionstechnik	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosserei Thomas Lerch	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Metallbau Wolfgang Meier	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schmid Fenster- und Türenservice	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Metall-Design-Technik Wilhelm Zimmermann	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schmiede Otto Huber	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Metallgestaltung Roth	Fritz Rothenberg, Metallgestaltung GmbH	Van-Melle-Str. 2	Anneliese Rothenberg	<Not Found>
Kurt Dinkel  Karosserie-Fahrzeugbau GmbH	Kurt Dinkel Karosserie-Fahrzeugbau GmbH	Schwarzwaldstr. 16	Kurt Dinkel	<Not Found>
Eckert GmbH Profilschleiferei	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Schlosserei Gleissner Inh. Kevin Gleissner	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Metallbau Paul Heffner	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Metall & mehr Bertram Schellinger	<Not Found>	<Not Found>	<Not Found>	<Not Found>
TS. Fassaden Tobias Schölch	<Not Found>	<Not Found>	<Not Found>	<Not Found>
Bernhard Rieger Mechanikerbetrieb	<Not Found>	<Not Found>	<Not Found>	<Not Found>
